,vineyard_area,area_harvested,tonnes_grapes_harvested,water_used,total_tractor_passes,total_vineyard_fuel,total_vineyard_electricity,total_irrigation_area,synthetic_nitrogen_applied,organic_nitrogen_applied,synthetic_fertiliser_applied,organic_fertiliser_applied,area_not_harvested,total_irrigation_electricity,total_irrigation_fuel,vineyard_area_white_grapes,vineyard_area_red_grapes,river_water,groundwater,surface_water_dam,recycled_water_from_other_source,mains_water,other_water,water_applied_for_frost_control,bare_soil,annual_cover_crop,permanent_cover_crop_native,permanent_cover_crop_non_native,permanent_cover_crop_volunteer_sward,irrigation_energy_diesel,irrigation_energy_electricity,irrigation_energy_pressure,irrigation_energy_solar,irrigation_type_dripper,irrigation_type_flood,irrigation_type_non_irrigated,irrigation_type_overhead_sprinkler,irrigation_type_undervine_sprinkler,diesel_vineyard,electricity_vineyard,petrol_vineyard,vineyard_solar,vineyard_wind,lpg_vineyard,biodiesel_vineyard,nh_disease,nh_frost,nh_new_development,nh_non_sale,off_farm_income,highest_per_tonne,lowest_per_tonne,average_per_tonne,total_grape_revenue,total_operating_costs,cost_of_debt_servicing,gross_margin,operating_cost_per_ha,operating_cost_per_t,profit,prev_avg,total_fertiliser,data_year_id,giregion,fertilizer_s1,fertilizer_s2,fertilizer_s3,fertilizer_s4,fertilizer_s5,fertilizer_o1,fertilizer_o2,fertilizer_o3,fertilizer_o4,fertilizer_o5,grade,member_id,slashing_number_of_times_passes_per_year,fungicide_spraying_number_of_times_passes_per_year,herbicide_spraying_number_of_times_passes_per_year,insecticide_spraying_number_of_times_passes_per_year,profitable,year_order,elev_Median,elev_Max,elev_Min ‡,elev_Range,rainfall_mean,temperature_mean,extreme_cold,extreme_heat,aridity
10,1.0,260.0,7.626923076923077,1.4915384615384613,0.0,107.00384615384615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8884615384615384,0.11153846153846154,0.21153846153846154,0.7884615384615384,0.8496153846153847,0.26153846153846155,0.38038461538461543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11153846153846154,0.8884615384615384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,107.00384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.503846153846154,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2016/2017,Barossa Valley,0,0,0,0,0,0,0,0,0,0,B,2,0,0,0,0,,4,278.0,596.0,112.0,484.0,220.0,19.0,0.9,20.0,0.33
11,1.0,239.63,5.504319158703001,1.8471810708175103,0.0,126.74539915703376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2205066143638109,0.7794933856361891,0.0,1.8471810708175103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,126.74539915703376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.045737178149647,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2017/2018,Barossa Valley,0,0,0,0,0,0,0,0,0,0,B,2,0,0,0,0,,5,278.0,596.0,112.0,484.0,220.0,19.0,0.9,20.0,0.33
12,1.0,260.0,4.0807692307692305,1.6326923076923077,0.0,118.17307692307692,0.0,1.0,0.0,0.0,0.0,0.0,0.0,875.3653846153846,0.0,0.7961538461538461,0.20384615384615384,0.0042307692307692315,0.8034615384615384,0.18384615384615383,0.0,0.0,0.6411538461538461,0.0,0.0,0.0,0.0,0.0,1.0,0.0,875.3653846153846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,118.17307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16923076923076924,0.0,0.0,7.661538461538462,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2018/2019,Barossa Valley,0,0,0,0,0,0,0,0,0,0,B,2,0,0,0,0,,6,278.0,596.0,112.0,484.0,220.0,19.0,0.9,20.0,0.33
13,1.1607142857142858,224.0,3.138392857142857,1.5892857142857142,0.0,136.1875,0.0,1.1607142857142858,0.0,0.0,0.0,0.0,0.16071428571428573,1.1607142857142858,0.0,0.23660714285714285,0.9241071428571429,0.7982142857142858,0.42678571428571427,0.36428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1607142857142858,0.0,1.1607142857142858,0.0,0.0,1.1607142857142858,0.0,0.0,0.0,0.0,136.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16071428571428573,0.0,0.0,0.19642857142857142,0.0,0.0,9.493303571428571,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2019/2020,Barossa Valley,0,0,0,0,0,0,0,0,0,0,A,2,0,0,0,0,,7,278.0,596.0,112.0,484.0,220.0,19.0,0.9,20.0,0.33
14,1.0,260.0,5.838461538461538,2.7903846153846152,0.038461538461538464,136.16923076923078,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20384615384615384,0.7961538461538461,0.5630769230769231,1.7038461538461538,0.5234615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,136.16923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16923076923076924,0.0,0.0,8.696153846153846,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2020/2021,Barossa Valley,0,0,0,0,0,0,0,0,0,0,A,2,2,6,2,0,,8,278.0,596.0,112.0,484.0,220.0,19.0,0.9,20.0,0.33
15,1.0,244.0,5.389344262295082,2.33322131147541,0.040983606557377046,188.22131147540983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19672131147540983,0.8032786885245902,0.490516393442623,0.2939344262295082,1.5487704918032785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,188.22131147540983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18032786885245902,0.0,0.0,8.331967213114755,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2021/2022,Barossa Valley,0,0,0,0,0,0,0,0,0,0,A,2,2,6,2,0,,9,278.0,596.0,112.0,484.0,220.0,19.0,0.9,20.0,0.33
16,1.0,484.0,10.607438016528926,1.8233471074380165,0.0,127.07438016528926,1245.2479338842975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8233471074380165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,124.17561983471074,1245.2479338842975,2.8987603305785123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2012/2013,Padthaway,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,,0,44.0,117.0,12.0,105.0,202.0,17.8,4.8,19.1,0.34
17,1.0,380.0,4.660526315789474,1.8473684210526315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.28157894736842104,0.718421052631579,0.0,1.8473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.486842105263158,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2017/2018,Padthaway,0,0,0,0,0,0,0,0,0,0,C,3,0,0,0,0,,5,44.0,117.0,12.0,105.0,202.0,17.8,4.8,19.1,0.34
18,1.0,385.5,9.188067444876783,2.3810635538261997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23086900129701687,0.7691309987029832,0.0,2.3810635538261997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11413748378728923,0.0,0.0,2.692607003891051,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2018/2019,Padthaway,0,0,0,0,0,0,0,0,0,0,C,3,0,0,0,0,,6,44.0,117.0,12.0,105.0,202.0,17.8,4.8,19.1,0.34
19,1.0,385.5,3.4811932555123217,1.9382619974059665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23086900129701687,0.7691309987029832,0.0,1.9382619974059665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11413748378728923,0.0,0.0,2.622568093385214,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2019/2020,Padthaway,0,0,0,0,0,0,0,0,0,0,C,3,0,0,0,0,,7,44.0,117.0,12.0,105.0,202.0,17.8,4.8,19.1,0.34
20,1.0,385.5,13.509727626459144,2.148378728923476,0.03631647211413749,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23086900129701687,0.7691309987029832,0.0,2.148378728923476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11413748378728923,0.0,0.0,2.5525291828793772,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2020/2021,Padthaway,0,0,0,0,0,0,0,0,0,0,C,3,3,7,2,2,,8,44.0,117.0,12.0,105.0,202.0,17.8,4.8,19.1,0.34
21,1.0,252.0,10.53968253968254,2.909444444444444,0.04365079365079365,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4166666666666667,0.5833333333333334,0.0,2.909444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1746031746031746,0.0,0.0,4.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2021/2022,Padthaway,0,0,0,0,0,0,0,0,0,0,C,3,2,7,2,0,,9,44.0,117.0,12.0,105.0,202.0,17.8,4.8,19.1,0.34
22,1.0,91.0,1.6483516483516483,0.7814285714285715,0.0,78.37362637362638,614.5054945054945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7814285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,71.42857142857143,614.5054945054945,6.945054945054945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2012/2013,Hunter Valley,0,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,,0,337.0,1597.0,0.0,1597.0,534.0,20.2,0.7,8.4,0.58
23,1.0,23.0,6.739130434782608,0.0,0.0,120.73913043478261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,110.52173913043478,0.0,10.217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2014/2015,Hunter Valley,0,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,,2,337.0,1597.0,0.0,1597.0,534.0,20.2,0.7,8.4,0.58
24,1.0,23.0,1.565217391304348,0.0,0.0,147.08695652173913,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.43478260869565216,0.5652173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,135.08695652173913,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2015/2016,Hunter Valley,0,0,0,0,0,0,0,0,0,0,,4,0,0,0,0,,3,337.0,1597.0,0.0,1597.0,534.0,20.2,0.7,8.4,0.58
25,1.0,78.0,7.897435897435898,1.8535897435897437,0.0,214.33333333333334,409.61538461538464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8535897435897437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,200.89743589743588,409.61538461538464,13.435897435897436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2012/2013,Coonawarra,0,0,0,0,0,0,0,0,0,0,,5,0,0,0,0,,0,65.0,127.0,51.0,76.0,267.0,17.3,3.4,17.2,0.45
26,1.0,78.0,3.9743589743589745,1.7115384615384615,0.0,204.75641025641025,774.2051282051282,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7115384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,193.7948717948718,774.2051282051282,10.961538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2013/2014,Coonawarra,0,0,0,0,0,0,0,0,0,0,,5,0,0,0,0,,1,65.0,127.0,51.0,76.0,267.0,17.3,3.4,17.2,0.45
27,1.0,78.0,5.615384615384615,1.9615384615384615,0.0,193.2051282051282,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,177.92307692307693,0.0,15.282051282051283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2014/2015,Coonawarra,0,0,0,0,0,0,0,0,0,0,,5,0,0,0,0,,2,65.0,127.0,51.0,76.0,267.0,17.3,3.4,17.2,0.45
28,1.0,78.0,7.628205128205129,1.641025641025641,0.0,192.37179487179486,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,177.55128205128204,0.0,14.820512820512821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.512820512820515,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2015/2016,Coonawarra,0,0,0,0,0,0,0,0,0,0,C,5,0,0,0,0,,3,65.0,127.0,51.0,76.0,267.0,17.3,3.4,17.2,0.45
29,1.0,78.0,8.0,0.9262820512820513,0.0,218.42307692307693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,365.38461538461536,0.0,0.0,1.0,0.0,0.9262820512820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,365.38461538461536,0.0,0.0,1.0,0.0,0.0,0.0,0.0,209.1153846153846,0.0,9.307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2016/2017,Coonawarra,0,0,0,0,0,0,0,0,0,0,C,5,0,0,0,0,,4,65.0,127.0,51.0,76.0,267.0,17.3,3.4,17.2,0.45
30,1.0,76.5,4.888888888888889,1.038954248366013,0.0,204.62745098039215,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.038954248366013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,192.52287581699346,0.0,12.104575163398692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.784313725490197,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2017/2018,Coonawarra,0,0,0,0,0,0,0,0,0,0,B,5,0,0,0,0,,5,65.0,127.0,51.0,76.0,267.0,17.3,3.4,17.2,0.45
31,1.0,16.0,2.1875,3.75,0.0,958.875,0.0,3.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,902.5,0.0,56.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,92.75,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2018/2019,Coonawarra,0,0,0,0,0,0,0,0,0,0,C,5,0,0,0,0,,6,65.0,127.0,51.0,76.0,267.0,17.3,3.4,17.2,0.45
32,4.78125,16.0,1.5,13.60625,0.9375,1393.5,0.0,4.78125,0.0,0.0,0.0,0.0,3.78125,4415.5625,0.0,0.0,4.78125,0.0,13.60625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78125,0.0,4415.5625,0.0,0.0,4.78125,0.0,0.0,0.0,0.0,1354.75,0.0,38.75,0.0,0.0,0.0,0.0,0.0,0.0,3.78125,0.0,2.75,0.0,0.0,87.5625,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2019/2020,Coonawarra,0,0,0,0,0,0,0,0,0,0,C,5,3,8,2,2,,7,65.0,127.0,51.0,76.0,267.0,17.3,3.4,17.2,0.45
